Gene,Slope,P-value,FDR
POTEA,-0.0099465146655609,0.6611437775260028,
RNU6-104P,-0.0020375828771115,0.4768112374906378,
RP11-726G23.12,-0.0014755664191716,0.4768112374906381,
RP11-726G23.6,0.0007786185887224,0.8772705255502211,
RP11-359P18.1,-0.0041168297821053,0.6154538433056758,
RP11-359P18.7,-0.0044351288692858,0.5006700569278525,
RP11-359P18.8,0.0103503839374816,0.0767486899690554,
SNX18P27,0.0052280444605159,0.5098944639556378,
RP11-359P18.5,0.0010600671807244,0.7774288954208888,
CYP4F44P,-0.0052881425737987,0.3185698519240638,
RP11-359P18.6,0.0008558071707697,0.8401029428376365,
RP11-643N23.2,0.0052303544087711,0.4765476590891707,
RP11-643N23.1,7.582735319267356e-05,0.9834224320289424,
pRNA,0.0,,
HSPA8P13,0.0056398548781052,0.521265263244604,
ASNSP1,0.0245853047522627,0.4062244955179709,
RP11-790L1.3,0.0,,
ASNSP4,0.0008119455754303,0.9673829165584656,
RP11-101E19.8,0.0051240729215491,0.6264760705097752,
TRIM60P15,-0.0093076992513834,0.1842084286172944,
LINC00293,0.1718692376006232,0.0177477166234136,
MTND2P38,-0.0023919603834431,0.4768112374906379,
MTND1P7,0.0034492641820102,0.1603314696236158,
RNU6-656P,0.0033050332912066,0.1603314696236163,
MTCYBP20,0.0013024317229009,0.926360514621314,
MTND6P20,0.005731447440727,0.2701571218029309,
RP11-101E19.7,0.0575869972833293,0.0449328548293615,
RP11-350F16.1,0.0589320039878841,0.0351323822008021,
RP11-350F16.2,-0.0043567199619748,0.5845704809382042,
MAPK6PS4,0.0016436313469392,0.959449347877683,
RN7SKP32,0.0042514983610147,0.1603314696236161,
RP11-1134I14.2,-0.0242466020940223,0.1186384181980594,
RNU6-819P,0.0023948924471933,0.6877744451046921,
RPL10AP2,-0.094691489378923,0.2961500580550196,
NDUFA5P12,0.0050556943937085,0.6026762531350098,
RP11-1134I14.4,-0.0104126463054317,0.5943091795706181,
RP11-1134I14.8,0.020287169422327,0.7175589970790102,
ATP6V1G1P2,0.0310321467306618,0.07320775818472,
RP11-1134I14.6,-0.0003236628166487,0.978014848304128,
IGLV8OR8-1,0.0057758294085335,0.771984680789529,
SPIDR,0.1178564213201349,0.0019550748682875,
RP11-697N18.3,0.0836316206729747,0.3107413595228912,
RP11-697N18.4,0.291573727549365,0.0015798007860315,
RP11-697N18.1,0.0277453344220247,0.5676787763460738,
RP11-697N18.2,0.0589019587815566,0.1767991667550974,
RNU6-665P,0.0273680521277003,0.1479209562607318,
CEBPD,0.2674478781842584,0.0042991120269262,
PRKDC,0.2015683449319515,0.0056791509943313,
MCM4,-0.0756359331105441,0.4244934490157577,
RNU6-519P,-0.0034381092369417,0.314228074551781,
UBE2V2,0.0112180759918222,0.7907785357009196,
RP11-769N21.2,-0.0054406447403646,0.5284038544678742,
CTD-2210A23.1,0.0035492759767784,0.7459686477687058,
RNU6-295P,0.0,,
RPL29P19,-0.0614428010954349,0.2105840796970816,
RP11-513O13.1,0.024142077943213,0.5091100936269692,
RP11-567J20.3,-0.0067468983424835,0.91498132355071,
RP11-567J20.2,0.0152791321104416,0.5697886227125628,
AC026904.1,-0.0131642968765879,0.5932648518407639,
RP11-567J20.1,0.0050251475554706,0.7454452284252444,
RP11-770E5.3,-0.0094386381518707,0.1736732480393279,
RP11-770E5.2,-0.0045158032904483,0.5417524430738303,
RP11-770E5.1,-0.0214857998499728,0.2182118595988719,
EFCAB1,0.1189063096093388,0.2259039799507997,
RP11-22C8.1,0.0143431375551869,0.2823425640800965,
SNAI2,0.0533353051846863,0.6467084667804148,
C8orf22,0.3095963162379471,0.0332500097777941,
RP11-10H3.1,0.0034046949377679,0.8158924217593314,
RN7SKP294,0.0055633239174645,0.1603314696236162,
RFPL4AP7,-0.0012249477321182,0.4768112374906379,
RP11-738G5.1,0.0046579763596505,0.160331469623616,
RP11-738G5.2,0.0,,
PSAT1P1,0.0088428138232047,0.5826544970749803,
RP11-109P6.2,0.0045907911261478,0.1603314696236162,
RP11-401N18.1,-0.0049618852106089,0.3423740813678174,
SNTG1,0.0170199606751264,0.7100182494738203,
RP11-759A9.1,-0.0026043705479751,0.4768112374906378,
RP11-759A9.2,0.0156309742479414,0.0253481842814145,
CYCSP22,0.0055633239174645,0.1603314696236162,
RP11-139G7.1,-0.0019624581549736,0.4768112374906381,
SNORA7,0.0,,
RP11-401H2.1,0.0036893724293237,0.7959350963969598,
PXDNL,0.1767813156742313,0.0534667476130577,
BRIX1P1,0.0342173797061858,0.1806258895686316,
BTF3P1,-0.0218230600683431,0.1318641494620413,
RP11-11C20.3,0.1752096567176315,0.0324053841639108,
PCMTD1,0.2230932967155433,0.0007645359848515,
RP11-110G21.2,0.0292039451844084,0.6592128720915276,
RP11-110G21.1,0.0779905407251506,0.3206204686187621,
RP11-546K22.3,0.0432480790250424,0.4495175096853704,
RP11-546K22.1,0.0729198929307984,0.0991082588096861,
RP11-546K22.2,0.001812123038116,0.745106614463295,
ST18,0.1385116531355798,0.173242254519197,
RP11-26M5.3,-0.0106095146525401,0.5296267999343522,
RP11-26M5.2,0.0011923329390353,0.8653723334047861,
RP11-1023P17.2,-0.0913686958332533,0.240506718152618,
RPL34P17,0.0584397915744869,0.2521811247871153,
ALKAL1,-0.0120109503522732,0.6108423692051195,
RB1CC1,0.2513425208503139,0.0008261792692784,
CTD-3214K23.1,0.1750419789929121,0.0167725067032895,
NPBWR1,0.1423659137342036,0.0147422216853471,
RP11-182E14.1,0.0063418621183572,0.3792846632230755,
RP11-162D9.1,-0.0035418015724461,0.4768112374906383,
RP11-162D9.3,0.0162675775344721,0.3666407297987963,
OPRK1,-0.0778348375412314,0.0913180441961254,
RP11-1081M5.2,-0.0231706556586534,0.1967588504128926,
RP11-1081M5.3,-0.0131144634221521,0.4660373677331922,
RP11-1081M5.1,-0.0373481674386234,0.1825897891791736,
RP11-400K9.4,0.0096150077748618,0.8701604469576273,
RP11-400K9.1,-0.0197349794215919,0.6897085097911764,
RP11-400K9.2,-0.003388635777481,0.8863523329522227,
RP11-463C14.1,-0.0049101193131907,0.6650822047811423,
ATP6V1H,0.0239811398257909,0.4552055304371544,
RGS20,-0.1368312488119334,0.1074780904800424,
RP11-1070A24.2,-0.0080209583796967,0.4160948940067813,
RPS27AP13,-0.0105252990005005,0.2895994213546694,
RNU6-1331P,0.0,,
TCEA1,-0.0138103295664372,0.7443045768468315,
RP11-30L15.4,-0.0180818155918601,0.8658319868180504,
RP11-30L15.6,-0.0665168219410735,0.4191587227131236,
LYPLA1,0.2081090719909308,0.0035967897532398,
TDGF1P5,0.0209120843646013,0.6976722234303021,
MRPL15,0.0919611030977778,0.0866605151130966,
RNU6ATAC32P,0.0,,
RP11-626A5.2,-0.0027274573107622,0.9522529237318548,
RP11-767C6.1,0.0025969985226208,0.6345463747625248,
RNU105C,-0.0072473100700916,0.2284552819848948,
RP11-793H4.1,-0.0001889914832203,0.986898605099204,
RN7SL250P,-0.0111240605181931,0.203059024934422,
SOX17,-0.1843820376029409,0.1387466831591626,
RP11-53M11.5,0.0035594102352903,0.7551437399164287,
TRMT112P7,0.0009529514949913,0.7387984227471323,
SEC11B,0.0489548527730139,0.374763297985438,
RP1,0.097243893625188,0.1964839969019179,
RP11-550I15.1,0.0087404241642852,0.2524694700135961,
XKR4,-0.1253573394142488,0.1423901048310567,
RP11-386G21.1,0.0111744375790507,0.212073134683646,
RP11-386G21.2,-0.0232127743605222,0.0721705265334893,
SBF1P1,-0.0247885525685295,0.6128092405136312,
RP11-628E19.2,-0.0093366923683534,0.3903899346972866,
TMEM68,0.1502566124255006,0.001868165299962,
TGS1,0.0628338730612655,0.1419598634175435,
LYN,0.1736018220284695,0.002520854023148,
RP11-318K15.2,0.1081721491473889,0.3271573726158798,
RN7SL798P,0.0500035209855425,0.7119117945895733,
RN7SL323P,-0.0171206902701571,0.7818559333918322,
RP11-446E9.1,0.0577331175769895,0.5492642765626095,
RPS20,-0.1024474729738068,0.1004836206527769,
SNORD54,-0.0172756083362737,0.2342689254399384,
CTA-397H3.3,0.0194446827723228,0.495605561666017,
NPM1P21,0.0032758941149915,0.9471857098064264,
MOS,0.0144004283604694,0.5736080720695178,
PLAG1,0.37890418526441,2.038768785485665e-05,
CHCHD7,0.0710872472849568,0.1093899403511699,
RP11-140I16.3,0.2762681811171581,0.0205079942217719,
RP11-140I16.2,0.0052807320103682,0.6630508114261722,
SDR16C5,0.2376738934556616,0.0265758560114453,
SDR16C6P,0.0114466890659929,0.4515649667626831,
PENK,-0.0658207895899455,0.5393975302317766,
RP11-17A4.2,0.106274210961604,0.0771817674717219,
SEPT10P1,0.0497578881887745,0.1777890758106561,
LINC00968,0.29721446712584,0.020486673893569,
RP11-17A4.3,0.0063293209635382,0.9160852762615584,
RPL37P6,-0.135140984854962,0.0882061877473675,
RP11-17A4.4,0.0718107920651588,0.255222730772324,
RP11-33E15.1,0.0299251813983053,0.0079989703676626,
RNU6-13P,-0.0436606766749772,0.0950599832700035,
IMPAD1,-0.0618256856391272,0.1105941191540804,
RNA5SP266,0.0032025455885737,0.1603314696236163,
LINC01606,-0.1332024787724703,0.0200777148762543,
RP11-513O17.1,0.0134021878886315,0.0524910091440037,
RP11-513O17.3,0.0065187328459931,0.6855323499896175,
LINC00588,-0.0223187905236582,0.0558593350274002,
RNU6-596P,0.0,,
RP11-756K15.2,0.0166699544460934,0.3246503520390716,
RPL30P10,0.0100350127372005,0.0849050153210271,
RP11-246K15.1,0.0308706356183137,0.5020082670196254,
RP11-388G22.1,0.0165873556881081,0.3580826940174306,
CTD-2339F6.1,0.0712534106269155,0.0328839173202518,
RP11-44D19.1,-0.0182567947667047,0.4989389356275878,
LINC01602,-0.0350825359556597,0.2351685169970903,
FAM110B,0.0960920303152529,0.167573540555477,
RP11-1112C15.2,0.0006724828632334,0.9694367623597684,
RP11-648L3.2,0.0057365668554047,0.7141458442627879,
RPL26P26,-0.003893740462765,0.702305466428054,
RP11-716D16.1,-0.0121371124178338,0.4730490624807177,
UBXN2B,0.2513274694566339,0.0007811463815086,
RP11-114M5.1,0.1199872559796867,0.2947151550025075,
CYP7A1,0.3291512502349869,0.0017254085234822,
RP11-114M5.3,0.0597060557346228,0.1761783471152793,
SDCBP,0.2187612718405404,0.000438745764915,
NSMAF,0.1760572485041072,7.60297781256871e-05,
AC068522.4,0.0023522883941485,0.9774702039384852,
TOX,-0.1101269578474787,0.3285501595676654,
RNU4-50P,-0.0079422810622396,0.7090576300069951,
RP11-328K2.1,-0.0138437792916932,0.7418094344120107,
RP11-25K19.1,-0.139514613655384,0.0801734583318353,
RNA5SP267,0.0014047054115338,0.8271557414951941,
RP11-379I19.2,0.0012607106530221,0.8827851216728975,
RP11-379I19.1,-0.0166551337469255,0.1892564146496724,
RP11-379I19.3,0.015576603149221,0.1384585169386334,
RP11-960H2.2,-0.0086666672172161,0.6653054455080492,
RP11-960H2.1,0.0,,
RP11-88H1.1,0.0,,
RP11-27P7.1,-0.0095942697518295,0.1304838686388458,
SLC2A13P1,0.0080724874070051,0.0948657214332127,
CA8,0.0210530276914421,0.8572686188524721,
LINC01301,0.0986366699441531,0.1761431657540278,
PDCL3P1,-0.0006499600846837,0.9381030799954476,
RAB2A,0.146688523259337,0.0046325660828685,
RP11-91I20.4,-0.0726109771344487,0.1974290839487902,
RP11-91I20.3,0.0452881157445576,0.3544094993543767,
RP11-91I20.2,-0.0179772677572054,0.3761271897357403,
RP11-91I20.1,0.0003096994201308,0.981356266379624,
CHD7,0.250972734051033,2.8043913082742285e-05,
RP11-33I11.2,0.0452546943379627,0.515005208260287,
RP11-33I11.3,0.1512982798919841,0.1463644262115647,
AC022182.1,0.1362295810786214,0.0876049837691684,
AC022182.2,0.2045873648156055,0.0455064330775555,
AC022182.3,0.0324145003915091,0.694036966995535,
CLVS1,0.139801468508702,0.135310604169029,
NPM1P6,0.1152964782584764,0.1319052817568448,
RP11-787D18.2,0.0008794614147028,0.7974314983119978,
RP11-787D18.1,-0.0213520285291333,0.1754999589328804,
ASPH,0.440884730327982,6.295061286820063e-05,
KRT8P3,0.254989531122405,0.0094018737843283,
RN7SKP97,0.3597766543712405,0.0004553936936178,
MIR4470,0.0033786542688538,0.160331469623616,
RP11-280G9.1,-0.0923285640129227,0.4027622503985072,
RP11-705O24.1,-0.0124938281485321,0.623491644996472,
RP11-705O24.3,-0.0075590625280561,0.2503646441251161,
LINC02155,0.0094310409992083,0.0503962222794973,
C1GALT1P3,-0.0027987037913977,0.6682875105164225,
NARSP2,0.0031435451157406,0.6309159055266449,
CTD-2571E19.3,-0.010565309736034,0.6162260201995541,
NKAIN3,0.0059591860410648,0.8207886547054593,
RP11-577N1.1,0.0032443506767938,0.2639183521210422,
RP11-577N1.2,0.0110139593154005,0.2750504876317882,
XRCC6P4,-0.0255896306003893,0.5659950751848768,
SRPK2P,0.0145322706841219,0.6192375448742699,
UG0898H09,-0.0659737960964839,0.4925444065337039,
RP11-659E9.2,-0.0045542036516667,0.8155628825372527,
GGH,0.2083441917562994,0.0061111697207869,
RP11-659E9.4,0.020802118128796,0.6464544537071,
TTPA,-0.103230916387597,0.2490357799505756,
RP11-16E18.1,-0.0463989060718898,0.0606469298295061,
YTHDF3-AS1,-0.0727978684613309,0.3720993544478697,
YTHDF3,0.1214996490887291,0.0171975361180134,
RP11-16E18.3,0.3358355536708372,0.0095709163206302,
RN7SL135P,-0.0002730240881476,0.97023893712537,
CTD-3046C4.1,0.0286654548149157,0.0428537574973915,
IFITM8P,0.0712801294879325,0.2935452914620693,
RP11-45K10.2,0.0153931124101471,0.2305319201160578,
RP11-573J24.1,-0.003483141885831,0.4768112374906381,
RN7SKP135,0.0,,
RP11-32K4.1,0.0009660443466874,0.915050953427579,
RP11-579E24.2,-0.0189718684704924,0.1637279681248142,
LINC01289,-0.0168289142036547,0.5281359655933565,
COX6CP8,-0.002727126645505,0.4768112374906381,
MIR124-2HG,-0.0155612029895701,0.8103891988429321,
MIR124-2,0.0,,
RP11-21C4.4,0.0034927949731582,0.160331469623616,
RP11-21C4.5,-0.0027739340312428,0.3162164651469876,
RP11-21C4.1,0.0253694470787973,0.3299623165304944,
BHLHE22,-0.0694382155898406,0.3334995005127664,
CYP7B1,-0.0875900916381068,0.391075844272319,
RP11-1D12.1,0.0104572876146169,0.3149169594541866,
RP11-1D12.2,0.1131906853708603,0.5351820883631593,
RP11-89A16.1,0.0030175456863813,0.1603314696236162,
RPL31P41,-0.0033414681332779,0.3189091819702008,
LINC00251,-0.0087245054319665,0.4923028448914126,
RP11-678D18.1,-0.0007899988958259,0.9636785059799472,
LINC01299,-0.0030296704235459,0.9257165195049676,
CTD-3025N20.3,0.10592237197574,0.2806506606472695,
ARMC1,0.0657057928865711,0.2309254399513581,
MTFR1,0.0800109655234839,0.1062479321688135,
RP11-707M3.3,0.1300118118491248,0.1946512187774918,
PDE7A,0.067168612694266,0.1791923905470967,
CTD-2532N20.1,-0.1814935305278352,0.016148940077176,
DNAJC5B,-0.0209178845306459,0.8362791496543867,
AC084082.3,0.1863082600363663,0.0049743323401839,
TRIM55,0.1540165628356161,0.1654562623187991,
CRH,-0.0272567484383326,0.59370211254129,
LINC00967,-0.0094504036347309,0.6394799773650088,
RRS1-AS1,0.1165552767079282,0.13387434883043,
RRS1,0.0007158528204075,0.9853605823019198,
ADHFE1,-0.1918678481720883,0.0145769483851407,
C8orf46,-0.1511267719031957,0.1103712245337119,
RP11-346I3.2,-0.053028823704369,0.0524649412440459,
RNU6-1324P,-0.0013520768958205,0.4768112374906381,
MYBL1,-0.2232226387299973,0.1440696405956173,
VCPIP1,0.2290675956202527,0.0004058932319698,
C8orf44,0.1237161502403975,0.022438396924236,
SGK3,0.1190021113197327,0.0047110047625074,
PTTG3P,-0.0168994018047191,0.7044520825039315,
MCMDC2,0.082828864052323,0.3565132431844922,
SNHG6,-0.0692493800882386,0.2505437842305131,
SNORD87,-0.0302231474685483,0.7451451229713832,
TCF24,-0.0393900491909509,0.1622810954612164,
PPP1R42,0.0460558961011585,0.2338059476835105,
RP11-409C19.2,-0.0069431339348011,0.908217728954612,
COPS5,0.0774856070167244,0.1547804706641714,
CSPP1,0.0802739002832883,0.068681236342438,
RNA5SP268,0.0004032534650181,0.9627064008838944,
RP11-453N18.1,-0.0081724598129511,0.8835310452486635,
ARFGEF1,0.1348514175381699,0.0003876094503898,
RP11-7F18.2,0.1676000939898957,0.1171711970410083,
RP11-7F18.1,-0.0100704179431096,0.422235439618089,
CPA6,0.0893731603288622,0.18478448072519,
RP11-343B22.2,0.0213800907176796,0.0331503772277956,
RP11-396J6.1,0.0011647821198344,0.9191344352795584,
NDUFS5P6,-0.0001612493005427,0.9713853377841812,
PREX2,-0.0205481115655534,0.8467544586865123,
RP11-403D15.2,-0.0008842626891475,0.8550130432999525,
RP11-403D15.1,0.0274754429879447,0.0130281218150343,
RPL31P40,-0.0046466612536477,0.3243555823434249,
C8orf34-AS1,0.0047837571081365,0.9192015390166436,
C8orf34,-0.0157225194076115,0.803102789023123,
RPS15AP25,-0.0051308060204057,0.6479979401969898,
RNA5SP269,0.0,,
RP11-865I6.2,0.0262517018601989,0.2771001370735094,
LINC01592,0.0042727549303848,0.7774451876230905,
RNU7-102P,-0.0020149309151976,0.4768112374906373,
GS1-44D20.1,-0.1223643704451465,0.1813533412151412,
RP11-21C17.1,0.0076486099388426,0.4694927076732516,
LINC01603,0.0119471323743504,0.3813459002960373,
RP11-744J10.2,0.0022040800702235,0.6831554460903628,
SULF1,-0.0044132358149197,0.9741975288273772,
SLCO5A1,0.0703588886057383,0.5469243536385688,
RN7SKP29,-0.0055314652188087,0.4817239603224029,
RP11-102F4.2,-0.0004410108161152,0.9697121434824988,
RP11-159H10.4,0.0061537180365631,0.5926148347980253,
RP11-159H10.3,0.1388373585808336,0.1470998876206291,
RP11-159H10.1,0.0307475437905889,0.3246376051829803,
RN7SL675P,0.0056244735557348,0.3309746972733827,
RNA5SP270,0.0036676965689157,0.1603314696236161,
RP11-449M6.3,-0.0070130072992826,0.3371909022504872,
SDCBPP2,0.1803804991586812,0.0516724961263728,
SUMO2P20,0.0513462285680226,0.0618609198079161,
PRDM14,0.0548430168145207,0.2330956355111491,
RNU1-101P,0.011541369367426,0.2770082011758391,
RP11-152C15.1,0.0316116598019132,0.6143426229495366,
NCOA2,0.1487257494097946,0.0095653337151104,
BTF3P12,0.0304757993686985,0.6831371131370696,
RNY3P14,0.0164171805068664,0.3084461937867424,
RP11-333A23.1,-0.0182100434753698,0.3145983738426685,
RP11-333A23.3,-0.0845443194205785,0.014035952763548,
RP11-333A23.4,-1.0004550237084409,6.536930455401434e-12,
RP11-333A23.2,-0.0528249002901499,0.1146445481467978,
TRAM1,0.0134618341010296,0.7071566297244724,
LACTB2-AS1,0.0248996162217062,0.7752686006865939,
LACTB2,0.0417668512373971,0.4882153493199243,
RN7SL19P,0.0491331826200864,0.2779111426924897,
XKR9,0.0764789912611491,0.4111033992660041,
RP11-326E22.1,0.0070792819605542,0.432067577127348,
EYA1,0.1837107327475092,0.0288478983574469,
RP11-1102P16.1,0.0242346043187815,0.4592442281603091,
TRAPPC2P2,0.0,,
RP11-1144P22.1,0.0050643797276677,0.7426376974990466,
RP11-281N10.1,0.0484419720694922,0.1381132043924746,
MSC-AS1,0.0982962186497462,0.2915621631202957,
MSC,-0.042254807237338,0.6757848586828539,
RPS20P20,0.0207391285055795,0.0486329840302476,
TRPA1,0.0528994625877362,0.36950909906115,
RP11-142A23.1,0.0568684344451196,0.3089890770866885,
RP11-656G20.1,0.015958154742329,0.4914400759070221,
RNA5SP271,-0.001596010646645,0.4768112374906378,
RP11-351E7.2,-0.0046703621203018,0.3456925429774621,
RP11-351E7.1,0.0,,
KCNB2,0.0198921081490362,0.658957148682998,
HAUS1P3,-0.0007346478887031,0.943326052395682,
RP11-313C15.2,0.0120981664750276,0.0914750192827329,
RP11-313C15.1,0.0214841504188439,0.0388758115391308,
RP11-1145L24.1,0.0089735851476764,0.1298552743501243,
RP11-531A24.3,-0.0077782768037004,0.8065575972364356,
TERF1,-0.1015346767385779,0.0341200646739343,
RNU6-285P,-0.0059052618521624,0.5975719594453804,
RP11-531A24.7,-0.0706950022149316,0.2934111832761483,
RP11-531A24.5,0.0375840472870043,0.6048216454565329,
SBSPON,0.0962282453502467,0.1714326141032658,
RP11-956J14.1,0.0027963288936095,0.9030658156628087,
RP11-956J14.2,0.0223902267295308,0.5080894085193921,
C8orf89,0.0510616962780718,0.2054564927301919,
FAM213AP2,0.0269072626336805,0.3378219796928187,
RPL7,-0.0021741825045279,0.9784077374475826,
RDH10,0.0198187594787143,0.6931119590444558,
RDH10-AS1,-0.0204560714465647,0.847610266523887,
RP11-434I12.3,0.0558832990943522,0.0893693481904295,
RP11-434I12.4,0.0063803406601102,0.3837868953185127,
STAU2-AS1,-0.0167652184153848,0.8062162878908066,
STAU2,0.1070396042264478,0.0049955609224715,
RP11-181D18.4,0.0443243828262631,0.1078055152638979,
RP11-116B19.2,0.0629998521420143,0.0001628696085986,
VENTXP6,0.0023732482047877,0.9473903800006644,
RP11-463D19.1,0.0140939072886571,0.743895711025039,
UBE2W,0.2139847461113283,0.0006747136159623,
RP11-99A14.1,-0.0218451009435569,0.7497402610576605,
RN7SL760P,0.0111228481014837,0.7411693143998925,
GYG1P1,0.1526691557273029,0.0541529133769561,
ELOC,0.0134253177740469,0.7264451254523574,
TMEM70,0.2442924795417885,0.0045540320074119,
RP11-367E12.4,0.1514279467276744,0.096004385744905,
LY96,0.4261652187150601,0.0020520440611828,
RNU6-1300P,0.0032853926798335,0.9560979264663704,
RP11-6I2.3,0.5736827045643856,0.0012973180156513,
RPS3AP32,0.1095398926701952,0.1170136759091953,
RNU6-1197P,0.0002726954325662,0.9861689044512316,
RP11-6I2.4,0.0199529157025105,0.7882181280518498,
RP1-16A9.1,0.2981011209938989,0.0008820548040242,
JPH1,0.1326224857563396,0.3050926111588344,
GDAP1,-0.0402675334831279,0.4680399844665938,
CTD-2320G14.2,-0.0071902091469229,0.3475112365580091,
MIR5681A,0.0,,
MIR2052HG,-0.00760523698198,0.8170905266870467,
RP11-730G20.2,-0.1428517623297102,0.0027916279855881,
RP11-730G20.1,0.0071908845693649,0.2283839928944762,
MIR2052,0.0,,
RP11-758M4.4,-0.0105560169931755,0.755442908690684,
